,Unnamed: 0,pokedex_no,name,type1,type2,moves,hp,attack,defense,special-attack,special-defense,speed
10,10,262,mightyena,dark,,"[['sand-attack', 'ground'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['leer', 'normal'], ['bite', 'dark'], ['roar', 'normal'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['strength', 'normal'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['rest', 'psychic'], ['super-fang', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['mud-slap', 'ground'], ['endure', 'normal'], ['charm', 'fairy'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['crunch', 'dark'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['uproar', 'normal'], ['torment', 'dark'], ['facade', 'normal'], ['taunt', 'dark'], ['helping-hand', 'normal'], ['yawn', 'normal'], ['endeavor', 'normal'], ['snatch', 'dark'], ['secret-power', 'normal'], ['hyper-voice', 'normal'], ['poison-fang', 'poison'], ['astonish', 'ghost'], ['odor-sleuth', 'normal'], ['howl', 'normal'], ['covet', 'normal'], ['natural-gift', 'normal'], ['payback', 'dark'], ['assurance', 'dark'], ['embargo', 'dark'], ['sucker-punch', 'dark'], ['dark-pulse', 'dark'], ['giga-impact', 'normal'], ['nasty-plot', 'dark'], ['thunder-fang', 'electric'], ['ice-fang', 'ice'], ['fire-fang', 'fire'], ['captivate', 'normal'], ['foul-play', 'dark'], ['round', 'normal'], ['incinerate', 'fire'], ['retaliate', 'normal'], ['snarl', 'dark'], ['play-rough', 'fairy'], ['confide', 'normal'], ['laser-focus', 'normal'], ['throat-chop', 'dark'], ['psychic-fangs', 'psychic'], ['lash-out', 'dark'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",70,90,70,60,60,70
11,11,263,zigzagoon,normal,,"[['cut', 'normal'], ['sand-attack', 'ground'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['pin-missile', 'bug'], ['growl', 'normal'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['swift', 'normal'], ['rest', 'psychic'], ['super-fang', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['flail', 'normal'], ['protect', 'normal'], ['belly-drum', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['charm', 'fairy'], ['rollout', 'rock'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['pursuit', 'dark'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['extreme-speed', 'normal'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['facade', 'normal'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['secret-power', 'normal'], ['mud-sport', 'ground'], ['hyper-voice', 'normal'], ['odor-sleuth', 'normal'], ['tickle', 'normal'], ['mud-shot', 'ground'], ['covet', 'normal'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['fling', 'dark'], ['last-resort', 'normal'], ['seed-bomb', 'grass'], ['rock-climb', 'normal'], ['gunk-shot', 'poison'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['hone-claws', 'dark'], ['simple-beam', 'normal'], ['round', 'normal'], ['echoed-voice', 'normal'], ['retaliate', 'normal'], ['bestow', 'normal'], ['work-up', 'normal'], ['tail-slap', 'normal'], ['confide', 'normal'], ['baby-doll-eyes', 'fairy']]",38,30,41,30,41,60
12,12,264,linoone,normal,,"[['cut', 'normal'], ['sand-attack', 'ground'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['tail-whip', 'normal'], ['pin-missile', 'bug'], ['growl', 'normal'], ['roar', 'normal'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['hyper-beam', 'normal'], ['strength', 'normal'], ['thunderbolt', 'electric'], ['thunder-wave', 'electric'], ['thunder', 'electric'], ['dig', 'ground'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['defense-curl', 'normal'], ['swift', 'normal'], ['fury-swipes', 'normal'], ['rest', 'psychic'], ['super-fang', 'normal'], ['slash', 'normal'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['flail', 'normal'], ['protect', 'normal'], ['belly-drum', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['endure', 'normal'], ['charm', 'fairy'], ['rollout', 'rock'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['iron-tail', 'steel'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['facade', 'normal'], ['helping-hand', 'normal'], ['trick', 'psychic'], ['secret-power', 'normal'], ['mud-sport', 'ground'], ['hyper-voice', 'normal'], ['odor-sleuth', 'normal'], ['mud-shot', 'ground'], ['covet', 'normal'], ['shock-wave', 'electric'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['fling', 'dark'], ['last-resort', 'normal'], ['seed-bomb', 'grass'], ['switcheroo', 'dark'], ['giga-impact', 'normal'], ['shadow-claw', 'ghost'], ['gunk-shot', 'poison'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['charge-beam', 'electric'], ['hone-claws', 'dark'], ['round', 'normal'], ['echoed-voice', 'normal'], ['retaliate', 'normal'], ['bestow', 'normal'], ['work-up', 'normal'], ['tail-slap', 'normal'], ['rototiller', 'ground'], ['play-rough', 'fairy'], ['confide', 'normal'], ['baby-doll-eyes', 'fairy'], ['throat-chop', 'dark'], ['stomping-tantrum', 'ground']]",78,70,61,50,61,100
13,13,265,wurmple,bug,,"[['tackle', 'normal'], ['poison-sting', 'poison'], ['string-shot', 'bug'], ['snore', 'normal'], ['bug-bite', 'bug'], ['electroweb', 'electric']]",45,45,35,20,30,20
14,14,266,silcoon,bug,,"[['tackle', 'normal'], ['poison-sting', 'poison'], ['string-shot', 'bug'], ['harden', 'normal'], ['iron-defense', 'steel'], ['bug-bite', 'bug'], ['electroweb', 'electric']]",50,35,55,25,25,15
15,15,267,beautifly,bug,flying,"[['gust', 'flying'], ['whirlwind', 'normal'], ['tackle', 'normal'], ['double-edge', 'normal'], ['poison-sting', 'poison'], ['hyper-beam', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['solar-beam', 'grass'], ['stun-spore', 'grass'], ['string-shot', 'bug'], ['toxic', 'poison'], ['psychic', 'psychic'], ['rage', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['swift', 'normal'], ['leech-life', 'bug'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['protect', 'normal'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['safeguard', 'normal'], ['morning-sun', 'normal'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['sunny-day', 'fire'], ['shadow-ball', 'ghost'], ['facade', 'normal'], ['secret-power', 'normal'], ['air-cutter', 'flying'], ['silver-wind', 'bug'], ['signal-beam', 'bug'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['roost', 'flying'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['air-slash', 'flying'], ['bug-buzz', 'bug'], ['energy-ball', 'grass'], ['giga-impact', 'normal'], ['defog', 'flying'], ['captivate', 'normal'], ['bug-bite', 'bug'], ['ominous-wind', 'ghost'], ['venoshock', 'poison'], ['quiver-dance', 'bug'], ['round', 'normal'], ['acrobatics', 'flying'], ['struggle-bug', 'bug'], ['electroweb', 'electric'], ['confide', 'normal'], ['infestation', 'bug'], ['laser-focus', 'normal']]",60,70,50,100,50,65
16,16,268,cascoon,bug,,"[['tackle', 'normal'], ['poison-sting', 'poison'], ['string-shot', 'bug'], ['harden', 'normal'], ['iron-defense', 'steel'], ['bug-bite', 'bug'], ['electroweb', 'electric']]",50,35,55,25,25,15
17,17,269,dustox,bug,poison,"[['gust', 'flying'], ['whirlwind', 'normal'], ['tackle', 'normal'], ['double-edge', 'normal'], ['poison-sting', 'poison'], ['psybeam', 'psychic'], ['hyper-beam', 'normal'], ['solar-beam', 'grass'], ['poison-powder', 'poison'], ['string-shot', 'bug'], ['toxic', 'poison'], ['confusion', 'psychic'], ['psychic', 'psychic'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['light-screen', 'psychic'], ['swift', 'normal'], ['leech-life', 'bug'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['protect', 'normal'], ['sludge-bomb', 'poison'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['moonlight', 'fairy'], ['hidden-power', 'normal'], ['twister', 'dragon'], ['sunny-day', 'fire'], ['shadow-ball', 'ghost'], ['facade', 'normal'], ['secret-power', 'normal'], ['air-cutter', 'flying'], ['silver-wind', 'bug'], ['signal-beam', 'bug'], ['extrasensory', 'psychic'], ['aerial-ace', 'flying'], ['iron-defense', 'steel'], ['roost', 'flying'], ['natural-gift', 'normal'], ['tailwind', 'flying'], ['u-turn', 'bug'], ['bug-buzz', 'bug'], ['energy-ball', 'grass'], ['giga-impact', 'normal'], ['defog', 'flying'], ['captivate', 'normal'], ['bug-bite', 'bug'], ['ominous-wind', 'ghost'], ['venoshock', 'poison'], ['quiver-dance', 'bug'], ['round', 'normal'], ['acrobatics', 'flying'], ['struggle-bug', 'bug'], ['electroweb', 'electric'], ['confide', 'normal'], ['infestation', 'bug'], ['laser-focus', 'normal']]",60,50,70,50,90,65
18,18,270,lotad,water,grass,"[['swords-dance', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['mist', 'ice'], ['water-gun', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['bubble-beam', 'water'], ['counter', 'fighting'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['razor-leaf', 'grass'], ['solar-beam', 'grass'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['bubble', 'water'], ['flash', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['flail', 'normal'], ['protect', 'normal'], ['icy-wind', 'ice'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['sweet-scent', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['whirlpool', 'water'], ['uproar', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['nature-power', 'normal'], ['secret-power', 'normal'], ['teeter-dance', 'normal'], ['astonish', 'ghost'], ['weather-ball', 'normal'], ['tickle', 'normal'], ['muddy-water', 'water'], ['bullet-seed', 'grass'], ['magical-leaf', 'grass'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['zen-headbutt', 'psychic'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['round', 'normal'], ['echoed-voice', 'normal'], ['scald', 'water'], ['disarming-voice', 'fairy'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['grassy-glide', 'grass'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",40,30,30,40,50,30
19,19,271,lombre,water,grass,"[['mega-punch', 'normal'], ['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['swords-dance', 'normal'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['mist', 'ice'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['bubble-beam', 'water'], ['counter', 'fighting'], ['strength', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['razor-leaf', 'grass'], ['solar-beam', 'grass'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['metronome', 'normal'], ['waterfall', 'water'], ['bubble', 'water'], ['flash', 'normal'], ['fury-swipes', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['flail', 'normal'], ['protect', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['fake-out', 'normal'], ['uproar', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['nature-power', 'normal'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['dive', 'water'], ['teeter-dance', 'normal'], ['hyper-voice', 'normal'], ['astonish', 'ghost'], ['weather-ball', 'normal'], ['tickle', 'normal'], ['muddy-water', 'water'], ['bullet-seed', 'grass'], ['mud-shot', 'ground'], ['magical-leaf', 'grass'], ['water-sport', 'water'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['fling', 'dark'], ['seed-bomb', 'grass'], ['drain-punch', 'fighting'], ['energy-ball', 'grass'], ['zen-headbutt', 'psychic'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['hone-claws', 'dark'], ['round', 'normal'], ['echoed-voice', 'normal'], ['scald', 'water'], ['disarming-voice', 'fairy'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['grassy-glide', 'grass'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",60,50,50,60,70,50
20,20,272,ludicolo,water,grass,"[['mega-punch', 'normal'], ['fire-punch', 'fire'], ['ice-punch', 'ice'], ['thunder-punch', 'electric'], ['swords-dance', 'normal'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['growl', 'normal'], ['mist', 'ice'], ['water-gun', 'water'], ['hydro-pump', 'water'], ['surf', 'water'], ['ice-beam', 'ice'], ['blizzard', 'ice'], ['bubble-beam', 'water'], ['hyper-beam', 'normal'], ['counter', 'fighting'], ['seismic-toss', 'fighting'], ['strength', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['razor-leaf', 'grass'], ['solar-beam', 'grass'], ['toxic', 'poison'], ['mimic', 'normal'], ['double-team', 'normal'], ['metronome', 'normal'], ['waterfall', 'water'], ['swift', 'normal'], ['amnesia', 'psychic'], ['flash', 'normal'], ['fury-swipes', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['flail', 'normal'], ['protect', 'normal'], ['mud-slap', 'ground'], ['icy-wind', 'ice'], ['giga-drain', 'grass'], ['endure', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['dynamic-punch', 'fighting'], ['encore', 'normal'], ['sweet-scent', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['rock-smash', 'fighting'], ['whirlpool', 'water'], ['fake-out', 'normal'], ['uproar', 'normal'], ['hail', 'ice'], ['facade', 'normal'], ['focus-punch', 'fighting'], ['nature-power', 'normal'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['secret-power', 'normal'], ['dive', 'water'], ['teeter-dance', 'normal'], ['hyper-voice', 'normal'], ['astonish', 'ghost'], ['weather-ball', 'normal'], ['tickle', 'normal'], ['muddy-water', 'water'], ['bullet-seed', 'grass'], ['mud-shot', 'ground'], ['magical-leaf', 'grass'], ['water-pulse', 'water'], ['natural-gift', 'normal'], ['fling', 'dark'], ['seed-bomb', 'grass'], ['drain-punch', 'fighting'], ['focus-blast', 'fighting'], ['energy-ball', 'grass'], ['giga-impact', 'normal'], ['zen-headbutt', 'psychic'], ['rock-climb', 'normal'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['hone-claws', 'dark'], ['round', 'normal'], ['echoed-voice', 'normal'], ['scald', 'water'], ['disarming-voice', 'fairy'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['grassy-glide', 'grass'], ['tera-blast', 'normal'], ['ice-spinner', 'ice'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",80,70,70,90,100,70
21,21,273,seedot,grass,,"[['razor-wind', 'normal'], ['swords-dance', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['growth', 'normal'], ['solar-beam', 'grass'], ['dig', 'ground'], ['toxic', 'poison'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['defense-curl', 'normal'], ['bide', 'normal'], ['self-destruct', 'normal'], ['amnesia', 'psychic'], ['flash', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['substitute', 'normal'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['giga-drain', 'grass'], ['endure', 'normal'], ['rollout', 'rock'], ['false-swipe', 'normal'], ['swagger', 'normal'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['beat-up', 'dark'], ['facade', 'normal'], ['nature-power', 'normal'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['bullet-seed', 'grass'], ['magical-leaf', 'grass'], ['natural-gift', 'normal'], ['payback', 'dark'], ['power-swap', 'psychic'], ['worry-seed', 'grass'], ['sucker-punch', 'dark'], ['night-slash', 'dark'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['nasty-plot', 'dark'], ['defog', 'flying'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['foul-play', 'dark'], ['round', 'normal'], ['retaliate', 'normal'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['grassy-glide', 'grass'], ['tera-blast', 'normal'], ['trailblaze', 'grass']]",40,40,50,30,30,30
22,22,274,nuzleaf,grass,dark,"[['pound', 'normal'], ['razor-wind', 'normal'], ['swords-dance', 'normal'], ['cut', 'normal'], ['mega-kick', 'normal'], ['headbutt', 'normal'], ['tackle', 'normal'], ['body-slam', 'normal'], ['take-down', 'normal'], ['double-edge', 'normal'], ['hyper-beam', 'normal'], ['low-kick', 'fighting'], ['strength', 'normal'], ['absorb', 'grass'], ['mega-drain', 'grass'], ['leech-seed', 'grass'], ['growth', 'normal'], ['razor-leaf', 'grass'], ['solar-beam', 'grass'], ['dig', 'ground'], ['toxic', 'poison'], ['quick-attack', 'normal'], ['mimic', 'normal'], ['double-team', 'normal'], ['harden', 'normal'], ['defense-curl', 'normal'], ['self-destruct', 'normal'], ['swift', 'normal'], ['amnesia', 'psychic'], ['flash', 'normal'], ['explosion', 'normal'], ['rest', 'psychic'], ['rock-slide', 'rock'], ['substitute', 'normal'], ['thief', 'dark'], ['snore', 'normal'], ['curse', 'ghost'], ['spite', 'ghost'], ['protect', 'normal'], ['scary-face', 'normal'], ['feint-attack', 'dark'], ['mud-slap', 'ground'], ['giga-drain', 'grass'], ['endure', 'normal'], ['rollout', 'rock'], ['false-swipe', 'normal'], ['swagger', 'normal'], ['fury-cutter', 'bug'], ['attract', 'normal'], ['sleep-talk', 'normal'], ['return', 'normal'], ['frustration', 'normal'], ['synthesis', 'grass'], ['hidden-power', 'normal'], ['rain-dance', 'water'], ['sunny-day', 'fire'], ['psych-up', 'normal'], ['shadow-ball', 'ghost'], ['rock-smash', 'fighting'], ['beat-up', 'dark'], ['fake-out', 'normal'], ['uproar', 'normal'], ['torment', 'dark'], ['facade', 'normal'], ['nature-power', 'normal'], ['brick-break', 'fighting'], ['knock-off', 'dark'], ['endeavor', 'normal'], ['secret-power', 'normal'], ['astonish', 'ghost'], ['weather-ball', 'normal'], ['air-cutter', 'flying'], ['rock-tomb', 'rock'], ['extrasensory', 'psychic'], ['bullet-seed', 'grass'], ['magical-leaf', 'grass'], ['leaf-blade', 'grass'], ['natural-gift', 'normal'], ['payback', 'dark'], ['assurance', 'dark'], ['embargo', 'dark'], ['fling', 'dark'], ['power-swap', 'psychic'], ['worry-seed', 'grass'], ['sucker-punch', 'dark'], ['dark-pulse', 'dark'], ['night-slash', 'dark'], ['seed-bomb', 'grass'], ['energy-ball', 'grass'], ['nasty-plot', 'dark'], ['defog', 'flying'], ['leaf-storm', 'grass'], ['captivate', 'normal'], ['grass-knot', 'grass'], ['low-sweep', 'fighting'], ['foul-play', 'dark'], ['round', 'normal'], ['retaliate', 'normal'], ['snarl', 'dark'], ['grassy-terrain', 'grass'], ['confide', 'normal'], ['power-up-punch', 'fighting'], ['solar-blade', 'grass'], ['grassy-glide', 'grass'], ['lash-out', 'dark'], ['tera-blast', 'normal'], ['trailblaze', 'grass'], ['chilling-water', 'water']]",70,70,40,60,40,60
